Category	Score	Query_File_Name	ClassificationGroup
iPS	-4.487972259521484	Primary-PAE551_P13.txt	170
ES	-3.3980371952056885	Primary-PAE551_P13.txt	170
Somatic	6.899829864501953	Primary-PAE551_P13.txt	170
EC	0.9272799491882324	Primary-UtE1104_P11.txt	170
iPS	-6.857840538024902	Primary-UtE1104_P11.txt	170
ES	-6.982873439788818	Primary-UtE1104_P11.txt	170
Somatic	14.094114303588867	Primary-UtE1104_P11.txt	170
Category	Score	Query_File_Name	ClassificationGroup
EC	5.746300220489502	EC-1777N-Rpmet.txt	180
iPS	-6.602808952331543	EC-1777N-Rpmet.txt	180
ES	-1.9739234447479248	EC-1777N-Rpmet.txt	180
Somatic	3.9656825065612793	EC-1777N-Rpmet.txt	180
EC	5.093857765197754	EC-NCCIT-A3.txt	180
iPS	-1.7992160320281982	EC-NCCIT-A3.txt	180
ES	3.3291332721710205	EC-NCCIT-A3.txt	180
Somatic	-5.39836311340332	EC-NCCIT-A3.txt	180
EC	7.693839073181152	EC-NCR-G2.txt	180
iPS	-0.6013690829277039	EC-NCR-G2.txt	180
ES	4.377529144287109	EC-NCR-G2.txt	180
Somatic	-10.166177749633789	EC-NCR-G2.txt	180
EC	7.369781494140625	EC-NCR-G3.txt	180
iPS	-0.9268798232078552	EC-NCR-G3.txt	180
ES	3.4904072284698486	EC-NCR-G3.txt	180
Somatic	-8.66677474975586	EC-NCR-G3.txt	180
EC	7.178573131561279	EC-NCR-G4.txt	180
iPS	-0.23476459085941315	EC-NCR-G4.txt	180
ES	3.6042978763580322	EC-NCR-G4.txt	180
Somatic	-9.261926651000977	EC-NCR-G4.txt	180
EC	8.282784461975098	EC-NEC14.txt	180
iPS	-1.0496515035629272	EC-NEC14.txt	180
ES	4.5261640548706055	EC-NEC14.txt	180
Somatic	-10.4030122756958	EC-NEC14.txt	180
EC	7.6938347816467285	EC-NEC8.txt	180
iPS	-1.8595950603485107	EC-NEC8.txt	180
ES	3.180628538131714	EC-NEC8.txt	180
Somatic	-7.809622287750244	EC-NEC8.txt	180
EC	5.174160480499268	EC-NTERA-2-cloneD1.txt	180
iPS	0.9950624108314514	EC-NTERA-2-cloneD1.txt	180
ES	5.042178630828857	EC-NTERA-2-cloneD1.txt	180
Somatic	-9.77918529510498	EC-NTERA-2-cloneD1.txt	180
EC	3.9357075691223145	EC-PA-1.txt	180
iPS	-2.0922415256500244	EC-PA-1.txt	180
ES	1.5832126140594482	EC-PA-1.txt	180
Somatic	-2.112391233444214	EC-PA-1.txt	180
EC	2.0562171936035156	ES-CM6_P19.txt	180
iPS	3.8572850227355957	ES-CM6_P19.txt	180
ES	5.716811656951904	ES-CM6_P19.txt	180
Somatic	-10.314933776855469	ES-CM6_P19.txt	180
EC	1.9923564195632935	ES-CSC14_P29.txt	180
iPS	4.416553020477295	ES-CSC14_P29.txt	180
ES	5.413124084472656	ES-CSC14_P29.txt	180
Somatic	-10.527586936950684	ES-CSC14_P29.txt	180
EC	2.1352434158325195	ES-FES22_P44.txt	180
iPS	2.4469282627105713	ES-FES22_P44.txt	180
ES	3.4469943046569824	ES-FES22_P44.txt	180
Somatic	-6.699702739715576	ES-FES22_P44.txt	180
EC	2.9545979499816895	ES-HES2_P105.txt	180
iPS	3.043046474456787	ES-HES2_P105.txt	180
ES	7.276631832122803	ES-HES2_P105.txt	180
Somatic	-11.947882652282715	ES-HES2_P105.txt	180
EC	3.0542356967926025	ES-HES4_P57.txt	180
iPS	2.025050163269043	ES-HES4_P57.txt	180
ES	6.9732513427734375	ES-HES4_P57.txt	180
Somatic	-10.7670259475708	ES-HES4_P57.txt	180
EC	2.1002607345581055	ES-HUES-2_P21.txt	180
iPS	1.8590457439422607	ES-HUES-2_P21.txt	180
ES	3.345402956008911	ES-HUES-2_P21.txt	180
Somatic	-6.016834735870361	ES-HUES-2_P21.txt	180
EC	1.8565738201141357	ES-HUES-3_P29.txt	180
iPS	2.2621288299560547	ES-HUES-3_P29.txt	180
ES	4.556615352630615	ES-HUES-3_P29.txt	180
Somatic	-7.36070442199707	ES-HUES-3_P29.txt	180
EC	3.2100350856781006	ES-HUES-6_P25.txt	180
iPS	3.405876636505127	ES-HUES-6_P25.txt	180
ES	4.482398986816406	ES-HUES-6_P25.txt	180
Somatic	-9.827544212341309	ES-HUES-6_P25.txt	180
EC	1.7916150093078613	ES-HUES-8_P24.txt	180
iPS	1.9468269348144531	ES-HUES-8_P24.txt	180
ES	4.322436809539795	ES-HUES-8_P24.txt	180
Somatic	-6.768306732177734	ES-HUES-8_P24.txt	180
EC	2.873612880706787	ES-HUES-9_P33.txt	180
iPS	2.8975698947906494	ES-HUES-9_P33.txt	180
ES	5.048650741577148	ES-HUES-9_P33.txt	180
Somatic	-9.545441627502441	ES-HUES-9_P33.txt	180
EC	2.7903008460998535	ES-MEL1_P51.txt	180
iPS	2.0355663299560547	ES-MEL1_P51.txt	180
ES	7.026093006134033	ES-MEL1_P51.txt	180
Somatic	-10.50124740600586	ES-MEL1_P51.txt	180
EC	2.4219186305999756	ES-MEL4_P35.txt	180
iPS	4.643669128417969	ES-MEL4_P35.txt	180
ES	5.888776779174805	ES-MEL4_P35.txt	180
Somatic	-11.603071212768555	ES-MEL4_P35.txt	180
EC	1.9562716484069824	ES-MIZ6_P27.txt	180
iPS	4.916690826416016	ES-MIZ6_P27.txt	180
ES	5.711928367614746	ES-MIZ6_P27.txt	180
Somatic	-11.261043548583984	ES-MIZ6_P27.txt	180
EC	2.1200547218322754	ES-SEES-1_P30.txt	180
iPS	4.142283916473389	ES-SEES-1_P30.txt	180
ES	5.560215473175049	ES-SEES-1_P30.txt	180
Somatic	-10.502140045166016	ES-SEES-1_P30.txt	180
EC	1.7412956953048706	ES-SEES-2_P30.txt	180
iPS	4.982211112976074	ES-SEES-2_P30.txt	180
ES	5.984949111938477	ES-SEES-2_P30.txt	180
Somatic	-11.389768600463867	ES-SEES-2_P30.txt	180
EC	2.0390498638153076	ES-SEES-3_P30.txt	180
iPS	4.5146284103393555	ES-SEES-3_P30.txt	180
ES	5.680990695953369	ES-SEES-3_P30.txt	180
Somatic	-10.90239429473877	ES-SEES-3_P30.txt	180
EC	1.7960566282272339	ES-SEES-4_P11.txt	180
iPS	4.108445644378662	ES-SEES-4_P11.txt	180
ES	5.695511341094971	ES-SEES-4_P11.txt	180
Somatic	-10.263535499572754	ES-SEES-4_P11.txt	180
EC	1.5109000205993652	ES-SEES-5_P45.txt	180
iPS	3.071154832839966	ES-SEES-5_P45.txt	180
ES	5.049258232116699	ES-SEES-5_P45.txt	180
Somatic	-8.314725875854492	ES-SEES-5_P45.txt	180
EC	1.7799997329711914	ES-SEES-6_P45.txt	180
iPS	3.161134958267212	ES-SEES-6_P45.txt	180
ES	5.152620315551758	ES-SEES-6_P45.txt	180
Somatic	-8.775301933288574	ES-SEES-6_P45.txt	180
EC	2.235259532928467	ES-SEES-7_P45.txt	180
iPS	2.760787010192871	ES-SEES-7_P45.txt	180
ES	5.3881025314331055	ES-SEES-7_P45.txt	180
Somatic	-9.067893981933594	ES-SEES-7_P45.txt	180
EC	2.025496482849121	ES-SIVF002_P50.txt	180
iPS	2.4333717823028564	ES-SIVF002_P50.txt	180
ES	3.8775858879089355	ES-SIVF002_P50.txt	180
Somatic	-7.1378045082092285	ES-SIVF002_P50.txt	180
EC	2.2042324542999268	ES-SIVF025_P35.txt	180
iPS	2.4229931831359863	ES-SIVF025_P35.txt	180
ES	3.939012289047241	ES-SIVF025_P35.txt	180
Somatic	-7.294681549072266	ES-SIVF025_P35.txt	180
EC	2.6699917316436768	ES-SIVF043_P12.txt	180
iPS	2.791254997253418	ES-SIVF043_P12.txt	180
ES	4.226774215698242	ES-SIVF043_P12.txt	180
Somatic	-8.4002046585083	ES-SIVF043_P12.txt	180
EC	2.6017796993255615	ES-SIVF044_P13.txt	180
iPS	2.3912551403045654	ES-SIVF044_P13.txt	180
ES	4.031074047088623	ES-SIVF044_P13.txt	180
Somatic	-7.78861141204834	ES-SIVF044_P13.txt	180
EC	2.285675048828125	ES-SIVF050_P9.txt	180
iPS	2.3347833156585693	ES-SIVF050_P9.txt	180
ES	3.805255651473999	ES-SIVF050_P9.txt	180
Somatic	-7.193068027496338	ES-SIVF050_P9.txt	180
EC	2.004014492034912	ES-WA07_P35.txt	180
iPS	4.145323753356934	ES-WA07_P35.txt	180
ES	5.12701940536499	ES-WA07_P35.txt	180
Somatic	-9.915292739868164	ES-WA07_P35.txt	180
EC	2.2009429931640625	ES-WA09_P39.txt	180
iPS	4.892426490783691	ES-WA09_P39.txt	180
ES	5.226847171783447	ES-WA09_P39.txt	180
Somatic	-11.016180038452148	ES-WA09_P39.txt	180
EC	1.4050923585891724	iPS-Episomal-414C2-iPS_P23.txt	180
iPS	3.2093794345855713	iPS-Episomal-414C2-iPS_P23.txt	180
ES	2.5715718269348145	iPS-Episomal-414C2-iPS_P23.txt	180
Somatic	-5.925909519195557	iPS-Episomal-414C2-iPS_P23.txt	180
EC	2.114124059677124	iPS-Episomal-Edom-iPS-1_P30.txt	180
iPS	5.825544357299805	iPS-Episomal-Edom-iPS-1_P30.txt	180
ES	4.7856831550598145	iPS-Episomal-Edom-iPS-1_P30.txt	180
Somatic	-11.431386947631836	iPS-Episomal-Edom-iPS-1_P30.txt	180
EC	2.3065178394317627	iPS-Episomal-Edom-iPS-8_P30.txt	180
iPS	5.702467441558838	iPS-Episomal-Edom-iPS-8_P30.txt	180
ES	4.798789024353027	iPS-Episomal-Edom-iPS-8_P30.txt	180
Somatic	-11.459428787231445	iPS-Episomal-Edom-iPS-8_P30.txt	180
EC	2.493560314178467	iPS-Episomal-Edom-iPS-9_P30.txt	180
iPS	5.890254497528076	iPS-Episomal-Edom-iPS-9_P30.txt	180
ES	5.083745002746582	iPS-Episomal-Edom-iPS-9_P30.txt	180
Somatic	-12.149023056030273	iPS-Episomal-Edom-iPS-9_P30.txt	180
EC	2.1791112422943115	iPS-Lenti-ChondiPS2_P9.txt	180
iPS	5.46827507019043	iPS-Lenti-ChondiPS2_P9.txt	180
ES	3.7310309410095215	iPS-Lenti-ChondiPS2_P9.txt	180
Somatic	-10.064408302307129	iPS-Lenti-ChondiPS2_P9.txt	180
EC	2.554853677749634	iPS-Lenti-ChondiPS3_P9.txt	180
iPS	5.548214435577393	iPS-Lenti-ChondiPS3_P9.txt	180
ES	4.4052605628967285	iPS-Lenti-ChondiPS3_P9.txt	180
Somatic	-11.192917823791504	iPS-Lenti-ChondiPS3_P9.txt	180
EC	1.7943446636199951	iPS-Retro-201B7-iPS_P31.txt	180
iPS	5.243823051452637	iPS-Retro-201B7-iPS_P31.txt	180
ES	4.572320461273193	iPS-Retro-201B7-iPS_P31.txt	180
Somatic	-10.312248229980469	iPS-Retro-201B7-iPS_P31.txt	180
EC	2.592707633972168	iPS-Retro-AM-iPS-13_P5.txt	180
iPS	6.079873561859131	iPS-Retro-AM-iPS-13_P5.txt	180
ES	3.659945487976074	iPS-Retro-AM-iPS-13_P5.txt	180
Somatic	-11.013007164001465	iPS-Retro-AM-iPS-13_P5.txt	180
EC	2.064216375350952	iPS-Retro-AM-iPS-20_P10.txt	180
iPS	6.075459003448486	iPS-Retro-AM-iPS-20_P10.txt	180
ES	4.827742099761963	iPS-Retro-AM-iPS-20_P10.txt	180
Somatic	-11.639420509338379	iPS-Retro-AM-iPS-20_P10.txt	180
EC	2.252824544906616	iPS-Retro-AM-iPS-3_P21.txt	180
iPS	6.554623603820801	iPS-Retro-AM-iPS-3_P21.txt	180
ES	4.007993698120117	iPS-Retro-AM-iPS-3_P21.txt	180
Somatic	-11.49256420135498	iPS-Retro-AM-iPS-3_P21.txt	180
EC	2.612053632736206	iPS-Retro-AM-iPS-8_P29.txt	180
iPS	6.233782768249512	iPS-Retro-AM-iPS-8_P29.txt	180
ES	3.7185120582580566	iPS-Retro-AM-iPS-8_P29.txt	180
Somatic	-11.24545669555664	iPS-Retro-AM-iPS-8_P29.txt	180
EC	2.294888496398926	iPS-Retro-ChondiPS1_P9.txt	180
iPS	6.048895359039307	iPS-Retro-ChondiPS1_P9.txt	180
ES	4.103029727935791	iPS-Retro-ChondiPS1_P9.txt	180
Somatic	-11.131152153015137	iPS-Retro-ChondiPS1_P9.txt	180
EC	2.274726152420044	iPS-Retro-Edom-iPS-1_P23.txt	180
iPS	5.831878662109375	iPS-Retro-Edom-iPS-1_P23.txt	180
ES	4.920792102813721	iPS-Retro-Edom-iPS-1_P23.txt	180
Somatic	-11.663041114807129	iPS-Retro-Edom-iPS-1_P23.txt	180
EC	2.552194118499756	iPS-Retro-Edom-iPS-2_P31.txt	180
iPS	5.76571798324585	iPS-Retro-Edom-iPS-2_P31.txt	180
ES	4.604708671569824	iPS-Retro-Edom-iPS-2_P31.txt	180
Somatic	-11.60876178741455	iPS-Retro-Edom-iPS-2_P31.txt	180
EC	2.343231201171875	iPS-Retro-Edom-iPS-3_P29.txt	180
iPS	5.278984546661377	iPS-Retro-Edom-iPS-3_P29.txt	180
ES	4.3835225105285645	iPS-Retro-Edom-iPS-3_P29.txt	180
Somatic	-10.714165687561035	iPS-Retro-Edom-iPS-3_P29.txt	180
EC	2.166257619857788	iPS-Retro-HDF51-iPS-1_P25.txt	180
iPS	5.850122451782227	iPS-Retro-HDF51-iPS-1_P25.txt	180
ES	4.311012268066406	iPS-Retro-HDF51-iPS-1_P25.txt	180
Somatic	-11.033636093139648	iPS-Retro-HDF51-iPS-1_P25.txt	180
EC	2.3858962059020996	iPS-Retro-HDF51-iPS-10_P37.txt	180
iPS	5.817193031311035	iPS-Retro-HDF51-iPS-10_P37.txt	180
ES	4.120848178863525	iPS-Retro-HDF51-iPS-10_P37.txt	180
Somatic	-11.059391021728516	iPS-Retro-HDF51-iPS-10_P37.txt	180
EC	2.2283425331115723	iPS-Retro-HDF51-iPS-11_P33.txt	180
iPS	6.074245452880859	iPS-Retro-HDF51-iPS-11_P33.txt	180
ES	4.069372177124023	iPS-Retro-HDF51-iPS-11_P33.txt	180
Somatic	-11.107263565063477	iPS-Retro-HDF51-iPS-11_P33.txt	180
EC	2.3058865070343018	iPS-Retro-HDF51-iPS-12_P33.txt	180
iPS	5.899238109588623	iPS-Retro-HDF51-iPS-12_P33.txt	180
ES	4.267610549926758	iPS-Retro-HDF51-iPS-12_P33.txt	180
Somatic	-11.186203956604004	iPS-Retro-HDF51-iPS-12_P33.txt	180
EC	2.1282947063446045	iPS-Retro-HDF51-iPS-2_P34.txt	180
iPS	6.01964807510376	iPS-Retro-HDF51-iPS-2_P34.txt	180
ES	4.40643835067749	iPS-Retro-HDF51-iPS-2_P34.txt	180
Somatic	-11.266511917114258	iPS-Retro-HDF51-iPS-2_P34.txt	180
EC	2.2648019790649414	iPS-Retro-HDF51-iPS-3_P34.txt	180
iPS	5.877994060516357	iPS-Retro-HDF51-iPS-3_P34.txt	180
ES	4.519598484039307	iPS-Retro-HDF51-iPS-3_P34.txt	180
Somatic	-11.362014770507812	iPS-Retro-HDF51-iPS-3_P34.txt	180
EC	2.237527370452881	iPS-Retro-HDF51-iPS-5_P34.txt	180
iPS	5.649767875671387	iPS-Retro-HDF51-iPS-5_P34.txt	180
ES	4.263592720031738	iPS-Retro-HDF51-iPS-5_P34.txt	180
Somatic	-10.845868110656738	iPS-Retro-HDF51-iPS-5_P34.txt	180
EC	2.358604907989502	iPS-Retro-HDF51-iPS-6_P33.txt	180
iPS	5.588843822479248	iPS-Retro-HDF51-iPS-6_P33.txt	180
ES	4.433303356170654	iPS-Retro-HDF51-iPS-6_P33.txt	180
Somatic	-11.0958833694458	iPS-Retro-HDF51-iPS-6_P33.txt	180
EC	2.213172197341919	iPS-Retro-HDF51-iPS-7_P33.txt	180
iPS	6.172021865844727	iPS-Retro-HDF51-iPS-7_P33.txt	180
ES	4.502651214599609	iPS-Retro-HDF51-iPS-7_P33.txt	180
Somatic	-11.576007843017578	iPS-Retro-HDF51-iPS-7_P33.txt	180
EC	2.337463855743408	iPS-Retro-HDF51-iPS-9_P33.txt	180
iPS	5.911688804626465	iPS-Retro-HDF51-iPS-9_P33.txt	180
ES	4.435238361358643	iPS-Retro-HDF51-iPS-9_P33.txt	180
Somatic	-11.373262405395508	iPS-Retro-HDF51-iPS-9_P33.txt	180
EC	2.3760547637939453	iPS-Retro-MRC-iPS-11_P4.txt	180
iPS	5.372319221496582	iPS-Retro-MRC-iPS-11_P4.txt	180
ES	4.504467487335205	iPS-Retro-MRC-iPS-11_P4.txt	180
Somatic	-10.900782585144043	iPS-Retro-MRC-iPS-11_P4.txt	180
EC	2.367177724838257	iPS-Retro-MRC-iPS-19_P4.txt	180
iPS	4.952600955963135	iPS-Retro-MRC-iPS-19_P4.txt	180
ES	3.95662784576416	iPS-Retro-MRC-iPS-19_P4.txt	180
Somatic	-9.957015037536621	iPS-Retro-MRC-iPS-19_P4.txt	180
EC	2.1641135215759277	iPS-Retro-MRC-iPS-25_P30.txt	180
iPS	5.272328853607178	iPS-Retro-MRC-iPS-25_P30.txt	180
ES	4.446341037750244	iPS-Retro-MRC-iPS-25_P30.txt	180
Somatic	-10.550301551818848	iPS-Retro-MRC-iPS-25_P30.txt	180
EC	2.3725457191467285	iPS-Retro-MRC-iPS-40_P30.txt	180
iPS	5.068576812744141	iPS-Retro-MRC-iPS-40_P30.txt	180
ES	4.329965591430664	iPS-Retro-MRC-iPS-40_P30.txt	180
Somatic	-10.499879837036133	iPS-Retro-MRC-iPS-40_P30.txt	180
EC	2.6225247383117676	iPS-Retro-PAE-iPS-1_P31.txt	180
iPS	6.021749496459961	iPS-Retro-PAE-iPS-1_P31.txt	180
ES	4.421986103057861	iPS-Retro-PAE-iPS-1_P31.txt	180
Somatic	-11.750455856323242	iPS-Retro-PAE-iPS-1_P31.txt	180
EC	2.414698362350464	iPS-Retro-PAE-iPS-11_P30.txt	180
iPS	6.2714457511901855	iPS-Retro-PAE-iPS-11_P30.txt	180
ES	4.4953999519348145	iPS-Retro-PAE-iPS-11_P30.txt	180
Somatic	-11.852313995361328	iPS-Retro-PAE-iPS-11_P30.txt	180
EC	2.6146597862243652	iPS-Retro-PAE-iPS-4_P31.txt	180
iPS	6.502776145935059	iPS-Retro-PAE-iPS-4_P31.txt	180
ES	4.634711265563965	iPS-Retro-PAE-iPS-4_P31.txt	180
Somatic	-12.391884803771973	iPS-Retro-PAE-iPS-4_P31.txt	180
EC	2.655911445617676	iPS-Retro-PAE-iPS-5_P31.txt	180
iPS	5.981723308563232	iPS-Retro-PAE-iPS-5_P31.txt	180
ES	4.354354381561279	iPS-Retro-PAE-iPS-5_P31.txt	180
Somatic	-11.676084518432617	iPS-Retro-PAE-iPS-5_P31.txt	180
EC	3.134092330932617	iPS-Retro-UtE-iPS-11_P31.txt	180
iPS	5.552909851074219	iPS-Retro-UtE-iPS-11_P31.txt	180
ES	4.253946781158447	iPS-Retro-UtE-iPS-11_P31.txt	180
Somatic	-11.6574068069458	iPS-Retro-UtE-iPS-11_P31.txt	180
EC	2.6364824771881104	iPS-Retro-UtE-iPS-4_P30.txt	180
iPS	6.015449523925781	iPS-Retro-UtE-iPS-4_P30.txt	180
ES	4.711271286010742	iPS-Retro-UtE-iPS-4_P30.txt	180
Somatic	-12.042779922485352	iPS-Retro-UtE-iPS-4_P30.txt	180
EC	2.2932512760162354	iPS-Retro-UtE-iPS-6_P30.txt	180
iPS	5.9194655418396	iPS-Retro-UtE-iPS-6_P30.txt	180
ES	5.619548797607422	iPS-Retro-UtE-iPS-6_P30.txt	180
Somatic	-12.485611915588379	iPS-Retro-UtE-iPS-6_P30.txt	180
EC	2.2607672214508057	iPS-Retro-UtE-iPS-7_P31.txt	180
iPS	6.243048191070557	iPS-Retro-UtE-iPS-7_P31.txt	180
ES	5.469198703765869	iPS-Retro-UtE-iPS-7_P31.txt	180
Somatic	-12.621419906616211	iPS-Retro-UtE-iPS-7_P31.txt	180
EC	2.2047057151794434	iPS-Sendai-Edom-iPS-23_P30.txt	180
iPS	5.8021135330200195	iPS-Sendai-Edom-iPS-23_P30.txt	180
ES	5.355991363525391	iPS-Sendai-Edom-iPS-23_P30.txt	180
Somatic	-12.037376403808594	iPS-Sendai-Edom-iPS-23_P30.txt	180
EC	2.313032627105713	iPS-Sendai-Edom-iPS-30_P30.txt	180
iPS	5.575677871704102	iPS-Sendai-Edom-iPS-30_P30.txt	180
ES	5.365509986877441	iPS-Sendai-Edom-iPS-30_P30.txt	180
Somatic	-11.923247337341309	iPS-Sendai-Edom-iPS-30_P30.txt	180
EC	2.2022817134857178	iPS-Sendai-Edom-iPS-31_P30.txt	180
iPS	5.358424186706543	iPS-Sendai-Edom-iPS-31_P30.txt	180
ES	5.620481491088867	iPS-Sendai-Edom-iPS-31_P30.txt	180
Somatic	-11.838884353637695	iPS-Sendai-Edom-iPS-31_P30.txt	180
EC	2.3288626670837402	iPS-Sendai-Edom-iPS-35_P30.txt	180
iPS	5.6270575523376465	iPS-Sendai-Edom-iPS-35_P30.txt	180
ES	5.316371440887451	iPS-Sendai-Edom-iPS-35_P30.txt	180
Somatic	-11.947936058044434	iPS-Sendai-Edom-iPS-35_P30.txt	180
EC	1.999085783958435	iPS-Sendai-Edom-iPS-39_P30.txt	180
iPS	5.600066661834717	iPS-Sendai-Edom-iPS-39_P30.txt	180
ES	5.46506404876709	iPS-Sendai-Edom-iPS-39_P30.txt	180
Somatic	-11.70616626739502	iPS-Sendai-Edom-iPS-39_P30.txt	180
EC	2.384564161300659	iPS-Sendai-Edom-iPS-5_P30.txt	180
iPS	5.325619220733643	iPS-Sendai-Edom-iPS-5_P30.txt	180
ES	4.966717720031738	iPS-Sendai-Edom-iPS-5_P30.txt	180
Somatic	-11.38427448272705	iPS-Sendai-Edom-iPS-5_P30.txt	180
EC	1.0784695148468018	Primary-AM936EP_P12.txt	180
iPS	-7.7424445152282715	Primary-AM936EP_P12.txt	180
ES	-7.511438369750977	Primary-AM936EP_P12.txt	180
Somatic	15.391302108764648	Primary-AM936EP_P12.txt	180
EC	1.2858151197433472	Primary-CCD1079SK.txt	180
iPS	-6.989902019500732	Primary-CCD1079SK.txt	180
ES	-4.957279205322266	Primary-CCD1079SK.txt	180
Somatic	11.915475845336914	Primary-CCD1079SK.txt	180
EC	1.213018536567688	Primary-Chond1.txt	180
iPS	-5.6824517250061035	Primary-Chond1.txt	180
ES	-3.9280786514282227	Primary-Chond1.txt	180
Somatic	9.608457565307617	Primary-Chond1.txt	180
EC	0.8715330958366394	Primary-Edom22_P5.txt	180
iPS	-7.034245014190674	Primary-Edom22_P5.txt	180
ES	-7.422142028808594	Primary-Edom22_P5.txt	180
Somatic	14.771085739135742	Primary-Edom22_P5.txt	180
EC	0.8075445294380188	Primary-HBdSMC265.txt	180
iPS	-6.294591426849365	Primary-HBdSMC265.txt	180
ES	-4.3189849853515625	Primary-HBdSMC265.txt	180
Somatic	11.004532814025879	Primary-HBdSMC265.txt	180
EC	0.7134680151939392	Primary-HBVSMC266.txt	180
iPS	-5.726406574249268	Primary-HBVSMC266.txt	180
ES	-3.8082664012908936	Primary-HBVSMC266.txt	180
Somatic	10.105212211608887	Primary-HBVSMC266.txt	180
EC	1.0162771940231323	Primary-HCF1.txt	180
iPS	-6.4514007568359375	Primary-HCF1.txt	180
ES	-4.958847999572754	Primary-HCF1.txt	180
Somatic	11.644824981689453	Primary-HCF1.txt	180
EC	1.242900013923645	Primary-HCFaa1.txt	180
iPS	-7.509064674377441	Primary-HCFaa1.txt	180
ES	-5.860773086547852	Primary-HCFaa1.txt	180
Somatic	13.356382369995117	Primary-HCFaa1.txt	180
EC	0.40220215916633606	Primary-HDF258.txt	180
iPS	-5.391496181488037	Primary-HDF258.txt	180
ES	-3.533449649810791	Primary-HDF258.txt	180
Somatic	9.701272010803223	Primary-HDF258.txt	180
EC	1.0287805795669556	Primary-HDF259.txt	180
iPS	-6.925906181335449	Primary-HDF259.txt	180
ES	-5.225796699523926	Primary-HDF259.txt	180
Somatic	12.318610191345215	Primary-HDF259.txt	180
EC	0.39718392491340637	Primary-HDF51.txt	180
iPS	-5.771842956542969	Primary-HDF51.txt	180
ES	-3.92106556892395	Primary-HDF51.txt	180
Somatic	10.575711250305176	Primary-HDF51.txt	180
EC	0.8352804780006409	Primary-HESMC267.txt	180
iPS	-6.210042476654053	Primary-HESMC267.txt	180
ES	-4.458568572998047	Primary-HESMC267.txt	180
Somatic	11.080354690551758	Primary-HESMC267.txt	180
EC	1.2560796737670898	Primary-HIBEpiC254.txt	180
iPS	-5.31577730178833	Primary-HIBEpiC254.txt	180
ES	-3.6015985012054443	Primary-HIBEpiC254.txt	180
Somatic	8.892157554626465	Primary-HIBEpiC254.txt	180
EC	1.0476305484771729	Primary-HPAv263.txt	180
iPS	-6.860960960388184	Primary-HPAv263.txt	180
ES	-5.376303195953369	Primary-HPAv263.txt	180
Somatic	12.435791015625	Primary-HPAv263.txt	180
EC	1.2715996503829956	Primary-HPLF260.txt	180
iPS	-6.90233039855957	Primary-HPLF260.txt	180
ES	-5.286868095397949	Primary-HPLF260.txt	180
Somatic	12.150198936462402	Primary-HPLF260.txt	180
EC	1.3238646984100342	Primary-HRCEpiC255.txt	180
iPS	-4.28297233581543	Primary-HRCEpiC255.txt	180
ES	-1.8336198329925537	Primary-HRCEpiC255.txt	180
Somatic	6.028073310852051	Primary-HRCEpiC255.txt	180
EC	1.447230577468872	Primary-HREpiC256.txt	180
iPS	-4.202817916870117	Primary-HREpiC256.txt	180
ES	-2.005523443222046	Primary-HREpiC256.txt	180
Somatic	6.01830530166626	Primary-HREpiC256.txt	180
EC	1.3447535037994385	Primary-HRPTEpiC257.txt	180
iPS	-4.07204008102417	Primary-HRPTEpiC257.txt	180
ES	-1.5819412469863892	Primary-HRPTEpiC257.txt	180
Somatic	5.543626308441162	Primary-HRPTEpiC257.txt	180
EC	0.7349510192871094	Primary-HSkMC268.txt	180
iPS	-5.560557842254639	Primary-HSkMC268.txt	180
ES	-3.7478604316711426	Primary-HSkMC268.txt	180
Somatic	9.777864456176758	Primary-HSkMC268.txt	180
EC	1.0437864065170288	Primary-IMR90.txt	180
iPS	-5.780850887298584	Primary-IMR90.txt	180
ES	-4.326126575469971	Primary-IMR90.txt	180
Somatic	10.28868579864502	Primary-IMR90.txt	180
EC	2.2235705852508545	Primary-KDIB2.txt	180
iPS	-4.9875993728637695	Primary-KDIB2.txt	180
ES	-2.813601493835449	Primary-KDIB2.txt	180
Somatic	6.809115409851074	Primary-KDIB2.txt	180
EC	2.2417871952056885	Primary-KERA1.txt	180
iPS	-5.218229293823242	Primary-KERA1.txt	180
ES	-2.959836483001709	Primary-KERA1.txt	180
Somatic	7.207303524017334	Primary-KERA1.txt	180
EC	1.0819692611694336	Primary-MRC5.txt	180
iPS	-5.743752479553223	Primary-MRC5.txt	180
ES	-4.329918384552002	Primary-MRC5.txt	180
Somatic	10.183154106140137	Primary-MRC5.txt	180
EC	2.2025797367095947	Primary-PAE551_P13.txt	180
iPS	-4.531625270843506	Primary-PAE551_P13.txt	180
ES	-3.354311466217041	Primary-PAE551_P13.txt	180
Somatic	6.899829864501953	Primary-PAE551_P13.txt	180
EC	0.9272799491882324	Primary-UtE1104_P11.txt	180
iPS	-6.899948596954346	Primary-UtE1104_P11.txt	180
ES	-6.940903186798096	Primary-UtE1104_P11.txt	180
Somatic	14.094114303588867	Primary-UtE1104_P11.txt	180
Category	Score	Query_File_Name	ClassificationGroup
EC	5.746300220489502	EC-1777N-Rpmet.txt	190
iPS	-6.495659828186035	EC-1777N-Rpmet.txt	190
ES	-2.0811140537261963	EC-1777N-Rpmet.txt	190
Somatic	3.9656825065612793	EC-1777N-Rpmet.txt	190
EC	5.093857765197754	EC-NCCIT-A3.txt	190
